id,wikidata_id,name,name_ko,latitude,longitude,location_type,parent_location_id,created_at,updated_at,name_original,modern_name,country,region,is_region,coords_source,canonical_id,hierarchy_level,modern_parent_id,historical_parent_id,valid_from,valid_until,parent_id,display_level,display_zoom_min,display_zoom_max,description,description_ko,description_ja,name_ja,description_source,description_source_url,wikipedia_url,geocoded_by,geocoded_at,connection_count,type,is_light
526741,Q1221534,Sherston,,51.5726806,-2.2120611,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526773,Q1231836,Steventon,,51.2302780,-1.2188890,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526774,Q1232107,Jbel Saghro,,31.1431800,-5.6441200,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526792,Q1235307,Calne,칼른,51.4353000,-2.0042694,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526802,Q1236987,Dome,돔,5.6550000,-0.2350000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526825,Q1241154,Botley,보틀리,50.9145000,-1.2716400,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526830,Q1241544,Donington,,52.9040000,-0.1982460,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526928,Q1258446,Dresden,,42.5903000,-82.1817000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526941,Q1261509,Druskininkai,드루스키닝카이,54.0205556,23.9725000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
526981,Q1268170,Sanday,,59.2500000,-2.5666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527032,Q1280869,Szczucin,,50.3088889,21.0747222,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527040,Q1282858,Siedlisko Castle,,51.7666667,15.8166667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527056,Q1284340,Shuvalan,,40.4850000,50.1855556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527074,Q1290337,Rova of Antananarivo,,-18.9236111,47.5322222,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527197,Q1326842,Schafberg,,46.5085000,9.9100000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527213,Q1332168,Majibacoa,,20.9172222,-76.8763889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527219,Q1333422,Château de Ravel,,45.7826917,3.4002833,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527292,Q1362879,Picton,픽턴 (뉴질랜드),-41.2916667,174.0055556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527326,Q1374234,Clinchco,,37.1625000,-82.3600000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527354,Q1382440,Mandali,,33.7480556,45.5550000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527397,Q1397011,Farnworth,,53.5452000,-2.3999000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527400,Q1397551,Shangchuan Island,,21.6652778,112.7955556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527562,Q1442470,Santoña,,43.4413889,-3.4575000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527589,Q1453180,Rohtak,롯탁,28.9000000,76.5666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527688,Q1487593,Rampur,,28.7880000,79.0190000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527710,Q1493180,Korop,,51.5661111,32.9508333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527785,Q1514203,Mudhol,,16.3333333,75.2833333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527862,Q1525301,Gadarwara,가다르와라,22.9200000,78.7800000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527863,Q1525333,Gadhada,가다다,21.9700000,71.5700000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527882,Q1529516,Ulus,,41.5835550,32.6396110,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527914,Q1536402,Grand River,,41.7375000,-81.2819000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
527991,Q1549852,San Anton Palace,,35.8963889,14.4469444,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528025,Q1558442,Gympie,김피,-26.1833333,152.6666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528067,Q1568583,Heraclea Lucania,,40.2195000,16.6704000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528135,Q1585415,Harkebrügge,,53.1166667,7.8166667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528256,Q1615400,Amerongen,,52.0025000,5.4608000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528257,Q1615554,Vorden,,52.1000000,6.3166667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528258,Q1615957,Golborne,골본,53.4758000,-2.5943000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528333,Q1626044,Sittingbourne,,51.3400000,0.7400000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528362,Q1632892,Huatabampo,,26.8275000,-109.6422222,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528629,Q1702629,Lisnadill,,54.3010000,-6.6400000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528656,Q1708195,Hoovina Hadagali,호비나 하다갈리,15.0186111,75.9333333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528692,Q1719466,Panevėžys,파네베지스,55.7250000,24.3638889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528736,Q1724661,Pyrgi,,42.0152260,11.9634140,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528820,Q1740527,Khambhat,,22.3131140,72.6194080,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528832,Q1741450,Kiltimagh,,53.8500000,-9.0000000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528842,Q1743575,Rocky Mountain House,,52.3753000,-114.9220000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528887,Q1748687,Wai,웨이,17.9300000,73.9000000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528892,Q1749236,Wellington,,11.3700000,76.8000000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
528895,Q1749424,Snizhne,,48.0166667,38.7666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529012,Q1772819,Wardha,와르다,20.7500000,78.6166667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529038,Q1774391,Twyford,트위포드,51.4770000,-0.8670000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529106,Q1786056,Snežnik,,45.5888890,14.4466670,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529353,Q1828708,Ya'bad,,32.4466667,35.1702778,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529355,Q1830879,Skreen,,54.2433000,-8.7311000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529499,Q1876378,Alford,알포드,53.2600000,0.1800000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529516,Q1878991,Ar Rass,알 라스,25.8666667,43.5000000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529539,Q1882468,Ruskington,러스킹턴,53.0444000,-0.3875000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529567,Q1888230,Mamfe,,5.7666667,9.2833333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529604,Q1896233,Phalaborwa,,-23.9333333,31.1166667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529623,Q1900094,Castle of Warfusée,,50.5856300,5.3706000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529634,Q1904228,Melfort,,52.8563889,-104.6100000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529643,Q1906588,Tuamgraney,,52.9000000,-8.5333000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529687,Q1916980,Shellbrook,,53.2167000,-106.4000000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529707,Q1921790,Hadali,,32.2922222,72.1922222,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529768,Q1930967,Vance,,33.4361111,-80.4197222,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529786,Q1934632,Leskovca,,46.1362030,15.2914670,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529817,Q1943127,Seville,,41.0156000,-81.8644000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529838,Q1946056,Zwierzyniec,즈비에지니에츠,50.6166667,22.9666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529846,Q1947455,Vakfıkebir,,41.0458333,39.2763889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529847,Q1947477,İscehisar,,38.8622222,30.7550000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529854,Q1949069,Mohali,,30.7194444,76.7180556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529894,Q1956628,Mykulyntsi,,49.3880556,25.6177778,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529958,Q1972533,Babayurt,바바유르트,43.6002778,46.7788889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529962,Q1973073,Attock,,33.7666667,72.3666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529967,Q1973743,Shklo,,49.9477778,23.5319444,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529983,Q1976359,Zhansugirov,,45.3833333,79.5000000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
529989,Q1977288,Sadakhlo,,41.2388889,44.7877778,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530072,Q1989793,Balakan,,41.7185723,46.4164854,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530089,Q1993058,Lower Largo,,56.2140000,-2.9410000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530114,Q1996528,Turiisk,,51.0833333,24.5333333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530116,Q1997321,Edmonton,에드먼턴,51.6154000,-0.0708000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530134,Q1999829,Kalyta,,50.7502778,31.0263889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530135,Q1999887,Velyka Bahachka,,49.7943834,33.7207426,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530162,Q2004073,Soberton,,50.9457361,-1.1302000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530171,Q2006436,Kirdford,,51.0298806,-0.5496500,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530251,Q2019999,Kandry,,54.5666667,54.1166667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530263,Q2022167,Tynan,,54.3301000,-6.8226400,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530266,Q2022554,Shaldon,,50.5402000,-3.5050000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530340,Q2038347,Baabdat,,33.8833333,35.6666667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530365,Q2045175,Bunn,,35.9609900,-78.2536100,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530440,Q2054042,Longworth,,51.7001000,-1.4480000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530520,Q2072887,Florești,플로레슈티,47.8933333,28.3013889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530536,Q2076191,Farmington,,43.3897222,-71.0655556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530544,Q2078241,Shahjahanpur,,27.8775000,79.9086111,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530575,Q2083912,Batheaston,,51.4065000,-2.3112000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530583,Q2086137,Uttoxeter,유톡스터,52.8980000,-1.8600000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530593,Q2088503,Urnyak,,54.1705556,54.7530556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530596,Q2089619,Ramygala,,55.5111111,24.3027778,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530704,Q2111332,Priamukhino,,56.9377778,34.4527778,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530711,Q2114405,Pruchnik,,49.9061111,22.5161111,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530738,Q2118905,Purley,,51.3373000,-0.1141000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530761,Q2123194,Thornton Heath,,51.4002000,-0.1086000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530769,Q2124953,Frant,,51.1000000,0.2700000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530878,Q2148483,Billingshurst,빌링스허스트,51.0226000,-0.4508000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530922,Q2158011,Chelmondiston,,51.9895000,1.2086111,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530923,Q2158346,Şuşikənd,,39.7719445,46.7855556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530926,Q2159352,Shahbuz,,39.4073288,45.5732671,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
530971,Q2168916,Willington,윌링턴,52.8540000,-1.5650000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531093,Q2190389,Alphen,,51.4808000,4.9561000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531173,Q2209207,Boornbergum,,53.0839000,6.0456000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531216,Q2220143,Port Royal,,44.7166667,-65.6036111,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531234,Q2223506,Wigston Magna,,52.5856667,-1.1065000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531333,Q2235493,Myronivka,,49.6500000,30.9833333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531356,Q2239914,Portstewart,,55.1800000,-6.7110000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531414,Q2248455,Tirumakudalu Narasipura,티루마구달루 나라시푸라,12.2100000,76.9060000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531469,Q2258404,Tetsworth,,51.7100000,-1.0090000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531542,Q2272672,Nigrita,,40.9076000,23.5006000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531551,Q2274800,Nestorio,,40.4122222,21.0616667,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531575,Q2280678,Yeleninka,,53.1216667,59.8805556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531689,Q2304016,Jhajjar,자쟈르,28.6061111,76.6563889,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531707,Q2307619,'s-Gravenpolder,,51.4597000,3.9033000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531793,Q2323537,Petersham,,51.4463583,-0.3033278,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531840,Q2332472,Dashkasan,,40.5208889,46.0814167,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531865,Q2339006,Armthorpe,암쏠프,53.5351778,-1.0522361,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531942,Q2353905,Al-Qa'im,,34.3911850,40.9876430,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
531982,Q2361633,Haslingden,,53.7050000,-2.3280000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532102,Q2385322,Clocușna,,48.4333333,27.3333333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532128,Q2391367,Kalynopil,,48.9350000,30.9111111,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532239,Q2415358,Mospyne,,47.8783333,38.0644444,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532249,Q2418584,Krystallopigi,,40.6333333,21.0833333,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532272,Q2424539,"Nizamabad, Uttar Pradesh",,26.0500000,83.0600000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532273,Q2424554,Culross,,56.0554000,-3.6293000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532303,Q2434153,Château du Val,,48.9210000,2.1064100,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532320,Q2436879,Calfa,,46.9038889,29.3730556,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532351,Q2440875,Rajsamand,라즈사만드,25.0586111,73.8886111,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532388,Q2444022,Kannampalayam,,11.0083333,77.1022222,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532397,Q2445403,Katpadi,,12.9800000,79.1300000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
532399,Q2445448,Murtajapur,무르타자푸르,20.7300000,77.5100000,point,,2026-02-12 09:41:45.138938,2026-02-12 09:41:45.138938,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
